SMILES,Name,MolWeight
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)NC(C)(C)CC)s2)on1,,372.08
Cn1nc(Oc2nc(N3CCCCC3)nc(N3CCOCC3)n2)ccc1=O,,373.19
Cn1ncc(I)c1C(=O)NC1C2CC3CC(C2)CC1C3,,385.07
CC1(C)CN=C(N(C(=O)Nc2ccccc2)c2ccc(OC(F)(F)Cl)cc2)S1,,425.08
O=S(=O)(c1ccc(Br)s1)N1CCCC1c1ccc(F)cc1,,388.96
CCN1C(=O)c2cc(C(=O)N3CCC4(CC3)OCCO4)nn2CC1(C)C(=O)NC1CCCC1,,459.25
COc1ccc(N2CCn3c(SCc4cc(C)ccc4C)nnc32)cc1,,366.15
COCCCn1c(C)cc(C(=O)N2CCCC3(CCOCC3)C2C(N)=O)c1C,,391.25
Cc1cc(C(=O)O)c2c(Cl)cc(Cl)cc2n1,,254.99
CC1CC(C)CN(S(=O)(=O)c2cc3c4c(c2)C(C)C(=O)N4CCC3)C1,,362.17
CCSc1nnc(NC(=O)CSc2nc3c(cnn3CCO)c(=O)[nH]2)s1,,413.04
Cc1noc(-c2c(C)[nH]c(C)c2S(=O)(=O)NCc2cc(F)cc(F)c2)n1,,382.09
CC1(C)CC(=O)c2c(oc3c2cc(NS(=O)(=O)c2ccc4ccccc4c2)c2ccccc23)C1,,469.13
O=C1CC[C@H]2C[C@@](C(=O)NCCc3ccccc3)(c3ccc(F)cc3)CN12,,366.17
COC(=O)c1sccc1NC(=O)N1CCN(C2CCCCC2)CC1,,351.16
Cc1cc(C)n(Cc2ccc(-c3nc4c5c6c(sc5ncn4n3)CCCC6)o2)n1,,404.14
CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(NCC(C)C)s1,,422.02
CCc1cccc(C)c1-n1nnnc1C(C)(CC)Nc1ccccc1,,335.21
O=C(OCc1ccco1)c1c(-c2ccccc2)c(-c2ccccc2)n[nH]c1=O,,372.11
CCn1ncc(Br)c1C(=O)N(C)Cc1cn(C)nc1C,,339.07
CCOc1ccc(OCC)c(S(=O)(=O)NCC23CC4CC(CC(C4)C2)C3)c1,,393.2
CCOC(=O)c1c(NC(=O)c2nc(SCC)ncc2Cl)sc2c1CCC2,,411.05
Brc1ccc(-c2nnc(SCc3ccccc3)o2)cc1,,345.98
Fc1ccc(N2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)cc1,,366.2
CCc1c(C2CCN(C(=O)CC3CCCC3)CC2)noc1N,,305.21
COc1cc(/C=N/Nc2ccccc2)cc(OC)c1OC,,286.13
CCCCn1cnc2c(sc3nc4c(cc32)COC(C)(C)C4)c1=O,,343.14
O=S(=O)(c1cc(-c2noc(C3CCCC3)n2)cs1)N1CCc2ccccc2C1,,415.1
CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(Br)cc1,,395.03
Cc1cc(NC(=O)CSc2nc3nccnc3c(=O)n2Cc2ccco2)[nH]n1,,397.1
OCCN1CCN(C2CCN(Cc3ccccc3)CC2)CC1,,303.23
CN(C)C(=O)C1CN(C(=O)c2ncccc2F)CC12CCCC2,,319.17
CCOc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2NCc2ccc3c(c2)OCO3)cc1,,453.09
Cc1ccc(C2CC(c3c(O)[nH]c(=O)n(C4CCCCC4)c3=O)=NN2)s1,,374.14
CCCN/C(C)=C/c1nsc(Nc2ccc(Cl)c(Cl)c2)n1,,342.05
COc1cc(OC)c(S(=O)(=O)N2CCCc3ccccc32)cc1S(=O)(=O)N1CCCc2ccccc21,,528.14
O=C(CSc1nc2ccccc2s1)c1ccccc1,,285.03
Cc1noc(C)c1C(=O)NCCn1nc(C(=O)N2CCCC2)c2c1CCOC2,,387.19
CCc1ccc(S(=O)(=O)N2CCC3(CC2)c2cccn2-c2ccc(C)cc2N3CC)cc1,,449.21
CC(=O)Nc1ccc(NC(=O)CCCN2C(=O)c3ccccc3N3C(=O)c4ccccc4C23)cc1,,468.18
Clc1ccc(-c2nn3c(-c4ccncc4)nnc3c3ccccc23)cc1,,357.08
CCCc1cc(C2CCCN2C(=O)NCC2CCC(C(=O)OCC)CC2)no1,,391.25
Cc1c(C(=O)N(C)C)sc(NC(=O)c2cnn(C)c2)c1C#N,,317.09
Fc1ccccc1CSc1nnc2c3ccccc3nc(-c3ccco3)n12,,376.08
CCOC(=O)N1CCN(c2ncc3c(n2)CC(c2ccc(C)cc2)CC3=O)CC1,,394.2
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Oc3ccccc3)c2)N1CC1CCCO1,,467.18
O=C(Nc1nnc(SCC(=O)N2CCCCCC2)s1)NC1CCCCC1,,397.16
COc1ccc(OC)c(Nc2nc3nonc3nc2Nc2cccc(Br)c2)c1,,442.04
CC(C)N1CC(c2nncn2C)C2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,,403.2
CCCCn1c2ccccc2n2cc(-c3ccc4c(c3)OCO4)nc12,,333.15
CC(=O)N(C1CCOCC1)C1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,,406.08
CC(C)n1c(=S)[nH]c2c(c1=O)C1(CCCC1)Cc1ccccc1-2,,326.15
CCn1cc(CN2C(=O)[C@H]3CCCC[C@H]3C2=O)c(C)n1,,275.16
CCCC(CCC)C(=O)NC1CC(=O)N(c2ccc3c(c2)OCCO3)C1,,360.2
CCn1cnc2cc(-c3noc(-c4ccc(Cl)cc4)n3)ccc21,,324.08
O=C(Nc1ccc(Br)cc1F)Nc1c[nH]c(=O)[nH]c1=O,,341.98
COc1ccc(OC)c(S(=O)(=O)Nc2ccc(Cl)c(N3CCCS3(=O)=O)c2)c1,,446.04
Cc1ccc2c(c1)C(O)(CC(=O)c1ccc(C3CCCCC3)cc1)C(=O)N2,,363.18
CCOC(=O)c1c(C)oc2nc(C)nc(N3CCC(N4CCCCC4)CC3)c12,,386.23
O=C(N1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1C[C@H]2C[C@@H](C1)[C@H]1CCCC(=O)N1C2,,504.16
CCc1ccc([C@@H]2C[C@H](c3cc(OC)c(OC)c(OC)c3)n3ncnc3N2)cc1,,394.2
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,,350.06
Cn1nc(C(=O)N2CCCC2)c2c1CC1(CCN(C(=O)C3CCOCC3)CC1)OC2,,416.24
CCc1nc2sc(C(C)C)nn2c1S(=O)(=O)Nc1cc(F)ccc1F,,386.07
CCCNC(=O)CSc1c(CC(C)C)cnc2c1c(=O)n(C)c(=O)n2C,,378.17
Cc1ccsc1C1Nc2ccccc2-c2nnc(SCc3ccc(Cl)cc3)nc2O1,,452.05
CCOC(=O)CSc1nnc(CNC(=O)C23CC4CC(CC(C4)C2)C3)n1CC,,406.2
O=C(O)c1cccc2c1NC(c1ccc(F)cc1F)C1C3CCC(C3)C21,,355.14
Cc1nc(-c2cc(S(=O)(=O)N3CCc4ccccc4C3)c(C)s2)sc1C,,404.07
COCCN(C)C(=O)C1CCN(c2cnc(N3CCCCC3)nc2)CC1,,361.25
COc1ccc(-c2cc(CNCC3=NOC(Cc4cc5c(c(OC)c4OC)OCO5)C3)on2)cc1,,481.18
CN1CCc2c(sc3c2C(=O)NC(c2c(Cl)cccc2Cl)N3)C1,,367.03
Cc1nc(Cn2c(=O)oc3cc(S(=O)(=O)NCC4CCCO4)ccc32)no1,,394.09
NC(=O)c1cn(C[C@@H]2C[C@H](F)CN2C(=O)NC2CCCCC2)nn1,,338.19
CCc1nc(-c2ccc(OC)cc2)cc2cc(OC)c(OC)cc12,,323.15
CCC1CCc2c(sc3ncn4nc(-c5ccc(Cn6cccn6)o5)nc4c23)C1,,404.14
Cc1ccc(CSc2nc(=O)c3c(n2C)NC(=O)CC3c2ccc3c(c2)OCCO3)cc1,,449.14
CCC12CN3CC(C)(CN(C1)C31C(=O)N(Cc3ccccc3)c3ccccc31)C2=O,,401.21
Cc1n[nH]c([C@@H]2CN(C(=O)Cc3ccsc3)C[C@H]2NC(=O)C2CCOCC2)n1,,403.17
N#CCCN1CCN(CN2C(=O)C(=O)c3ccccc32)CC1,,298.14
CC(C)c1n[nH]c(C2CN(S(=O)(=O)Cc3ccc(F)cc3)CC23CCCC3)n1,,406.18
O=C(OCc1ccc(I)cc1)c1ccco1,,327.96
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)N1CCCC1,,425.11
Brc1cccc(/C=N/Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,,447.1
COc1cc(Nc2cnn(C34CC5CC(CC(C(=O)O)(C5)C3)C4)c(=O)c2Cl)cc(OC)c1,,459.16
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3S(=O)(=O)c2cccs2)s1,,454.01
CC(C)C1Cc2c(sc3nc(SCCc4ccccc4)nc(N)c23)CO1,,385.13
Cc1cc(N2CCN(c3ccc(Cl)cc3)CC2)n2ncnc2n1,,328.12
Cc1oc(-c2[nH]ncc2C(=O)N(C)C)cc1S(=O)(=O)N1CCOCC1,,368.12
N=c1n(CCOc2ccccc2)c2ccccc2n1Cc1ccccc1,,343.17
CCOC(=O)c1cc2c(c(CSc3nc(C)nc4c3CCC4)c1)OCOC2,,386.13
O=C(Cc1cccs1)NCc1ccc(-c2nc(-c3cccs3)no2)s1,,387.02
O=C(CSc1ncc2c(n1)-c1ccccc1N(Cc1cccc(F)c1)S2(=O)=O)c1ccc2c(c1)OCO2,,535.07
CC1(C(=O)NC2CCCC2)Cn2c(c(-n3cccc3)c3ccccc32)C(=O)N1CC1CCCO1,,460.25
COc1ccc(Cc2nnc(C(C)n3nc(C(F)F)c(Br)c3C)o2)cc1,,426.05
O=C(c1cc2c(s1)CCCCC2)N1CCCCC1,,263.13
CCCC(=O)OCc1cc(=O)n2nc(CC(C)C)sc2n1,,309.11
CSc1ccc(CN2CCN(Cc3ccccc3Br)CC2)cc1,,390.08
CCN(CC)C(=O)NCc1nnn2c1COC1(CCN(C(=O)Cn3nc(C)cc3C)C1)C2,,444.26
CCC(C)Nc1sc(S(=O)(=O)CC)nc1S(=O)(=O)c1ccc(C)cc1,,402.07
COCc1nc2nccc(-c3cccc4ccccc34)n2n1,,290.12
CC(C(=O)NCC1CCCO1)C1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,,464.04
CCN(CC)S(=O)(=O)c1cc2c(cc1N1CCSCC1)Oc1ccccc1NC2=O,,447.13
O=C(Nc1ccc2c(c1)OCO2)Nc1nnc(SCc2cc(=O)n3cc(Cl)ccc3n2)s1,,488.01
CCOc1cc2c(cc1OCC)C(c1ccc(F)c(F)c1)NCC2,,333.15
Cc1cc2n(n1)C(c1ccco1)Nc1ccccc1-2,,251.11
CCn1ncc(CN(C)C(=O)c2nn(C)c(C)c2Br)c1C,,353.09
O=C1CC(COc2ncccn2)CN1CC1CCN(C(=O)NC2CCCC2)CC1,,401.24
COc1cc(OC)cc(-c2nc(-c3ccc(-c4csc(C)n4)cc3)no2)c1,,379.1
O=C1Nc2ccccc2C(O)(C(=O)NCCCN2CCOCC2)N1c1ccc(Cl)c(Cl)c1,,478.12
CCCSC1=NC2(CCN(S(=O)(=O)c3ccc(C)cc3)CC2)N=C1c1ccc(C)cc1,,455.17
CCCCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)(C)C)nc12,,377.15
c1cc2ccc(CN3CCC(OCCc4noc(C5CCOCC5)n4)CC3)cc2[nH]1,,410.23
O=C1c2ccccc2C(=O)N1c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,,400.18
Cc1cc(NCCN(C)C)n2ncc(-c3ccc(F)cc3)c2n1,,313.17
CC(C)Cn1cnnc1C1CN(C(=O)CCN2CCCCC2)CC12CCCCC2,,401.32
O=C(CSc1ccccc1)OCc1cc(=O)n2c3c(sc2n1)CCCC3,,386.08
Cc1cc(C)cc(N(Cc2ccc(F)cc2Cl)C2=N[C@@H]3CS(=O)(=O)C[C@@H]3S2)c1,,438.06
CC(C)N1C(=O)c2cccnc2Sc2cc(NC(=O)C3CCCC3)ccc21,,381.15
COc1cc(-c2nn3c(Cn4cnc5ccccc54)nnc3s2)cc(OC)c1OC,,422.12
Cc1cc(C2CCCN2S(=O)(=O)c2ccc3c(c2)CCCC3)no1,,346.14
Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2C(C)(C)COC3c2ccc(C)cc2)cc1,,443.22
CC(C)NC(=O)c1cn(C[C@@H]2C[C@H](F)CN2C(=O)c2ccoc2)nn1,,349.16
CCCOC(=O)[C@H]1[C@H]2C=C[C@]3(CN(c4ccccc4Cl)C(=O)[C@@H]13)O2,,347.09
Cc1nc(SCc2ccccc2)nc2c1CCCC2,,270.12
CCOC(=O)c1c(NC(=O)c2csnn2)sc(C(C)=O)c1C,,339.03
O=S(=O)(c1ccc(Br)cc1)N1CCc2nc(-c3ccccc3)ncc2C1,,429.01
CCCC1(C(N)=O)CCN(C(=O)c2cnco2)CC1,,265.14
O=C1c2ccccc2C(Nc2ccc(F)cc2F)N1Cc1ccc2c(c1)OCO2,,394.11
CCC12CN3CC(CC)(CN(C1)C3c1ccc(OC)c(OC)c1)C2=O,,344.21
Cc1nn(CCCNC(=O)c2nn(C)cc2I)c(C)c1Cl,,421.02
Cc1nc(-c2csc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)c2)no1,,379.03
O=C1CC(c2ccco2)Cc2nc(N3CCN(c4ncccn4)CC3)ncc21,,376.16
CSc1ccc(CCNS(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)cc1,,408.06
CN1C(=O)c2cc(C(=O)NC3CCCC3)nn2CC1(C)C(=O)NC1CCCCC1,,401.24
Clc1cccc(Nc2nc3nonc3nc2N2CCOCC2)c1,,332.08
COc1ccc(F)cc1S(=O)(=O)NC12CC3CC(CC(C3)C1)C2,,339.13
Cn1c(=O)n(C)c2cc(C(O)COc3ccc(CNC(C)(C)CO)cc3)ccc21,,399.22
O=S(=O)(c1ccc(-c2cnc(C3CCCC3)o2)s1)N1CCc2ccccc2C1,,414.11
CC(C)C[C@H]1Cn2nnc(C(=O)N3CCCC3)c2C(=O)N1,,291.17
Cc1c(-c2ccccc2)c(=O)oc2ccc(OCC(=O)c3ccccc3)cc12,,370.12
CC(C)(C)C1CCc2c(sc3nnn(CCN4C(=O)c5ccccc5C4=O)c(=O)c23)C1,,436.16
Cc1noc(C)c1C1CCCN1Cc1cccc(Br)c1,,334.07
CN1c2cc(Cl)ccc2C(=O)NC12CCN(C(=O)Nc1ccc3c(c1)OCO3)CC2,,428.13
CCc1nc2n(n1)C1(CCCCC1)[C@@H]1CCCC[C@@H]1N2C(=O)c1cccs1,,384.2
COc1cc(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nncn3n2)cc(OC)c1O,,421.15
c1ccc(N(c2ccccc2)c2nc(N3CCCCC3)nc(N3CCOCC3)n2)cc1,,416.23
COCc1c(Br)c(C)nc(OCC(=O)N/N=C/c2ccc(Br)o2)c1C#N,,483.94
CN1CCN(c2cc(-c3nc(-c4ccccc4)no3)c3ccccc3n2)CC1,,371.17
O=S(=O)(NCC(c1ccco1)S(=O)(=O)c1ccccc1)c1cc(F)ccc1F,,427.04
CCc1c(C)sc(NC(=O)C2CC(C)=C(C)CC2C(=O)O)c1C(=O)NC1CCCCC1,,446.22
CCOc1ccc2c(c1)sc1nc(-c3cc(OC)cc(OC)c3)c(NCCOC)n12,,427.16
CCn1cc(CN(C)C(=O)c2nn(C)c(C)c2Br)cn1,,339.07
O=C1CCCN1c1ccc(S(=O)(=O)N2CCOCC2)c(Cl)c1,,344.06
Fc1ccccc1CNCCCSc1nnnn1-c1ccccc1,,343.13
O=C(NC1CCCC1)C1CCCN(c2nnc(-n3cccc3)s2)C1,,345.16
Cc1cc(C)cc(OCc2nc3cc(C)cc(C)c3[nH]2)c1,,280.16
CCOC(=O)CNC(=O)N1CCC(CN2CCC(C)CC2)CC1,,325.24
CNC(=O)c1c(NC(=O)c2nc(SC)ncc2Cl)sc2c1CCCC2,,396.05
Cn1c(-c2cccc3ccccc23)nn(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)c1=S,,505.23
CCc1nc2cc(-c3noc(-c4ccc(OC)cc4)n3)ccc2o1,,321.11
CN(/N=C/c1ccc(Br)s1)c1cnn(-c2ccc(F)c(Cl)c2)c(=O)c1Cl,,473.91
CN1CCCN(C(=O)Nc2ccc3c(c2)OCCO3)c2ccccc21,,339.16
O=C(CCCN1C(=O)CSc2ncccc21)NCCC1=CCCCC1,,359.17
COc1ccc(CNS(=O)(=O)c2ccc3c(c2)-c2oncc2CO3)cc1OC,,402.09
Cc1nc(SCc2ccccc2F)cc(-c2ccccc2)n1,,310.09
Cc1nc(C)c(C(=O)N2CCN(CC(=O)NC(C)C)C(=O)C2)s1,,338.14
CCC12CN3CC(C)(CN(C1)C3c1ccc(OCc3ccccc3)cc1)C2=O,,376.22
Cc1ccsc1CCNC(=O)C1CCC(Cn2c(=O)[nH]c3ccsc3c2=O)CC1,,431.13
CS(=O)(=O)c1ccc(Cn2cc(CCN)nn2)cc1,,280.1
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(I)cc2)c1,,386.98
Cn1cccc1C(=O)NCCn1nc(C(=O)N2CCCC2)c2c1CCOC2,,371.2
O=C(O)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,,293.07
Clc1cccc(N2CCN(c3c4c(nc5ncnn35)CCC4)CC2)c1,,354.14
CCOC(=O)c1[nH]c(C)c(CN(CC2CCCO2)C(=O)c2ccc(Br)o2)c1C,,452.09
O=C1c2c(sc3c2CCCC3)NC2(C(=O)N(Cc3ccccc3F)c3ccccc32)N1CCc1ccccc1,,537.19
CC(C)N1CC(c2nncn2C)C2(CCN(Cc3ccc4c(c3)OCCO4)CC2)C1,,411.26
Cc1cc2nc(COC(=O)CN3C(=O)c4ccccc4C3=O)cc(=O)n2o1,,367.08
O=S(=O)(c1cc(Br)ccc1Br)N1CCC(Cc2ccccc2)CC1,,470.95
COc1cc(C2SC(C)=Nc3c2c(=O)[nH]n3C2CCCCCC2)c(OC)c2c1OCO2,,445.17
Clc1ccc(Cl)c(-c2ccc(CNCCN3CCOCC3)o2)c1,,354.09
O=C1CC(c2nc(-c3ccc4c(c3)ncn4C3CCCC3)no2)CN1c1ccccc1,,413.19
CC(C)CN1CC(=O)N2CCCN(C(=O)c3cccs3)CC2C1=O,,349.15
COc1ccc(S(=O)(=O)NCCOC23CC4CC(CC(C4)C2)C3)cc1OC,,395.18
Cc1cccc(/C=N\Nc2nnc3c(n2)[nH]c2c(C)cccc23)n1,,317.14
Cc1nn(C)cc1NC(=O)c1c(Cl)cnn1C,,253.07
CN1CCN(C(=O)Nc2ccc(Br)cc2F)c2cccnc21,,364.03
O=C(NCCCN1CCCCCC1)C1CCCN1c1nnc(N2CCCC2=O)s1,,420.23
Cc1ccccc1OCC(O)CN(Cc1ccccc1)Cc1ccccc1,,361.2
Cn1c(=O)c2sccc2n2c(CCC(=O)NCc3ccco3)nnc12,,357.09
CC(Nc1nc(N2CCOCC2)nc2ccccc12)C12CC3CC(CC(C3)C1)C2,,392.26
O=C1Nc2ccccc2Oc2cc(NC3CCCC3)c(S(=O)(=O)N3CCCC3)cc21,,427.16
COc1c(C)cc(-c2ccc3nc(-c4cc(F)cc(F)c4F)oc3c2)cc1C,,383.11
CCCCNc1sc(S(=O)(=O)CCC)nc1S(=O)(=O)c1ccc(Cl)cc1,,436.04
O=C(Nc1cccc(-n2cnnn2)c1)c1cc2ccccc2c(=O)s1,,349.06
Cc1c(C(=O)NCCOC23CC4CC(C)(CC(C)(C4)C2)C3)sc2nc3n(c(=O)c12)CCCCC3,,483.26
O=S(=O)(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)c(Cl)c1,,340.98
COc1ccc(-c2cc(C3(O)CCCCC3)on2)cc1,,273.14
Cn1nc(C(=O)N2CCCC2)c2c1CC1(CCN(C(=O)CC3CCCC3)CC1)OC2,,414.26
Nc1nnnn1/N=C/c1cn(Cc2ccccc2F)c2ccccc12,,335.13
CCCOc1ccc(C2c3c(oc4ccc(Br)cc4c3=O)C(=O)N2CCCN(C)C)cc1,,498.12
Clc1ccc(-c2nc(-c3cccs3)no2)cc1Cl,,295.96
O=S(=O)(c1ccc(Br)cc1)N1CCN(c2ccc(Nc3ccccc3)nn2)CC1,,473.05
CCOC(=O)c1c(NC(=O)C(=O)N2CCOCC2)sc2c1CC(C)(C)OC2,,396.14
Cc1scc2nc(C(=O)NCCCOC(C)C)nc(N3CCSCC3)c12,,394.15
COc1ccc(NC(=O)C23CCC=C2N(C2CCCC2)C(=O)CC3)cc1,,354.19
O=C1c2ccccc2C(Sc2ccccc2)c2ccccc2N1Cc1ccc(F)cc1,,425.12
CCCCn1c(C)c(C)c2c1ncn1nc(-c3cccs3)nc21,,325.14
CSc1nncn1/N=C/c1ccc(COc2ccc(Br)cc2Cl)o1,,425.96
Cc1cc(C)c(C(=O)CC2(O)C(=O)N(CCc3ccccc3)c3ccccc32)c(C)c1,,413.2
Clc1ccccc1-c1nc(-c2ccc3c(c2)nnn3C2CCCC2)no1,,365.1
Cc1noc(C)c1S(=O)(=O)Nc1ccc(OC(F)F)cc1,,318.05
COc1cc(C2CC(c3c(O)[nH]c(=S)n(C)c3=O)=Nc3ccccc3S2)cc(OC)c1O,,471.09
CCn1cc(NC(=O)C2C3CCC(O3)C2C(=O)O)c(C(=O)NC)n1,,336.14
O=C(c1ccco1)N1CCN(C(=O)C2CCC(Cn3c(=O)[nH]c4ccsc4c3=O)CC2)CC1,,470.16
Cc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,,408.12
O=C(COc1cccc2ccccc12)N/N=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,,482.17
COc1cc(CN(C)CCc2ccccn2)cc(OC)c1OC,,316.18
Cc1noc2ncnc(N3CCN(c4ccc(F)cc4)CC3)c12,,313.13
CCC(C)(C)C1CCc2c(sc(NC(=O)C3CCCO3)c2C(=O)OC)C1,,379.18
Cc1nnc(-c2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)s2)o1,,379.03
Cc1oc2cc3oc(=O)c4c(c3cc2c1-c1ccccc1)CCCCC4,,344.14
Fc1ccc(C2CC(c3cccc(Br)c3)n3ncnc3N2)cc1,,372.04
CSc1nc(-c2ccc(Cl)cc2)c(C#N)c(N2CCN(C)CC2)n1,,359.1
Cn1c(=O)c2sccc2n2c(CCCC(=O)NC3CCCCCC3)nnc12,,387.17
CCC12CN3CC(CC)(CN(C1)C(=O)c1ccccc1C3=O)C2=O,,326.16
COCCNC(=O)c1cn(C[C@@H]2C[C@H](F)CN2C(=O)Cc2c(C)noc2C)nn1,,408.19
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCN(c2ccc(N3CCCCCC3)nn2)CC1,,469.11
Cn1c(-n2cccc2)c(-c2c(-c3ccc4c(c3)OCO4)[nH]c3c2c(=O)[nH]c(=O)n3C)c(=O)[nH]c1=O,,474.13
Cc1c(C(=O)N(C)C)sc2ncn3nc(-c4cc(Br)cs4)nc3c12,,420.97
CCOc1ccc(-c2nc3c(c(SCC)n2)Cc2cc(C)ccc2O3)cc1,,378.14
COC(=O)c1c(NC(=O)c2cnn(C)c2)sc2c1CCC2,,305.08
O=C1CCSc2ccc(S(=O)(=O)N3CCCC(CN4CCc5ccccc5C4)C3)cc2N1,,471.17
CC1CN=C(N(C(=O)Nc2ccccc2)c2cccc(Cl)c2)S1,,345.07
Cc1oc(-c2cccc(Br)c2)nc1CSc1nc2ccncc2[nH]1,,400.0
CCc1ccc2c(c1)c1nc3ccccc3nc1n2CCc1ccccc1,,351.17
COc1cc(Nc2nc(-c3nnn(-c4cc(F)ccc4F)c3C)ns2)cc(OC)c1,,430.1
O=S(=O)(NCCC12CC3CC(CC(C3)C1)C2)c1cccc2ccccc12,,369.18
CC(C)(C)C1CCc2c(sc3nc(CCC(=O)N4CCCC4)[nH]c(=O)c23)C1,,387.2
Cc1ccc2c(c1Br)C(O)(CC(=O)c1cccs1)C(=O)N2,,364.97
O=C(CCC1NC(=O)N(Cc2ccco2)C1=O)NCCC1=CCCCC1,,359.18
O=S(=O)(Cc1ccc(-c2nc(-c3cccc(F)c3)no2)o1)Cc1ccccc1F,,416.06
COc1ccc(CN2CC(C)N(Cc3ccc(OC)c(OC)c3)C(=O)C2=O)cc1OC,,428.19
Nc1nonc1C(=O)N1CCN(C(=O)Nc2ccc3c(c2)OCCO3)CC1,,374.13
CCn1cc(Br)c(C(=O)N(C)Cc2cnn(CC)c2C)n1,,353.09
Cc1cc(C)c(C#N)c(SCC2=Nc3ccccc3C(c3ccccc3)(c3ccccc3)O2)n1,,461.16
CCCc1nc(N2CCOCC2)c2sc(=S)n(-c3ccccc3)c2n1,,372.11
O=C(NCCSc1ccc(Cl)cc1)NC12CC3CC(CC(C3)C1)C2,,364.14
COc1ccc2cc3c(nc2c1)N(S(=O)(=O)c1ccc(OC2CCCC2)cc1)CC3,,424.15
O=C(c1n[nH]c2c1CCCCCC2)N1CCC(Cc2nc(C3CCOCC3)no2)CC1,,427.26
O=S(=O)(Nc1ccc(F)c(Cl)c1)c1ccc(-c2nnc(C3CCCC3)o2)o1,,411.05
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccccc1O)OCC3(C)C,,431.18
Nc1c(C(=O)N2CCCCC2)sc2nc(N3CCCC3)c3c(c12)CCCC3,,384.2
CN1CC(=O)N[C@@H]2CCN(Cc3ccc(Br)cc3)C[C@@H]2C1=O,,365.07
CCOC(=O)C(C)Sc1nnc(CNC(=O)C23CC4CC(CC(C4)C2)C3)n1C1CCCCC1,,474.27
COc1ccc(-c2cc(-c3ccc(OC)c(OC)c3)n(Cn3cc(Cl)cn3)n2)cc1OC,,454.14
CCCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(NCCCN(C)C)s1,,445.12
O=S1(=O)c2ccccc2NC(c2cccc(F)c2)N1CCc1ccc(Cl)cc1,,416.08
O=C(c1cccs1)N1CCN(CC2CC=CCC2)CC1,,290.15
O=C1CC(c2cccc(Cl)c2Cl)c2cc3c(cc2N1)CCC3,,331.05
O=C(COc1ccc(Br)cc1)Nc1nc(-c2ccc(Br)o2)ns1,,456.87
CCn1c2ccccc2c2nnc(SCC(=O)OCN3C(=O)c4ccccc4C3=O)nc21,,447.1
Cc1ccc(F)cc1S(=O)(=O)N1CCC(OC2CCN(S(C)(=O)=O)CC2)CC1,,434.13
CCC(C(=O)N/N=C/c1ccc(F)s1)n1cc(Br)cn1,,357.99
COc1c(Br)cc(Br)cc1CNCCSc1nnnn1-c1ccccc1,,496.95
CN1CCN(S(=O)(=O)c2cc(-c3ccc(=O)[nH]n3)cs2)CC1,,340.07
Ic1ccccc1/C=N/Nc1nc(N2CCCCC2)nc(N2CCCCC2)n1,,491.13
CCOC(=O)c1sc(NC(=O)c2sc(C)nc2C)c(C(=O)OCC)c1C,,396.08
CCn1cnnc1C1CN(C(=O)Cc2c(C)noc2C)CC12CCCC2,,357.22
c1coc(CNc2ccc3c(c2)ncn3C2CCCCC2)c1,,295.17
O=c1cc(CSc2ccc(F)cc2)nc2sc3c(n12)CCCC3,,346.06
O=c1oc2cc(OCc3ccccc3Cl)cc(OCc3ccccc3Cl)c2c2ccccc12,,476.06
CC(C)NC(=O)CN(C)C(=O)CCc1nn(C)c2c1COCC2,,322.2
O=C(CCCc1c[nH]c2ccccc12)OCC(=O)c1ccccc1,,321.14
